idx,var,xb,pdgx,gy,gloss_zh,gloss_en,dialect,form,family,subfamily,orth,transcription,ref,,
,6,104,101,83,明天,tomorrow,XY,thing1 nyit8,1,1,聽日,tʰeŋ⁵³ ɲɐt²¹,,,
,6,104,101,83,明天,tomorrow,LJ,min2 nyit8,2,4,mɐn⁵ 日,mɐn³⁵ ȵiat¹¹,,,
,6,104,101,83,明天,tomorrow,LJ,ming2 nyit8,2,1,明日,meŋ³⁵ ŋiɐt¹¹,,,
,7,107,104,86,昨天,yesterday,XD,tsi6 nyit8,4,1,ɬi²⁴ 日,ɬi²⁴ ȵat²⁴,,,
,7,107,104,86,昨天,yesterday,XY,kham2 nyit8,1,1,琴日,kʰɐm²¹ ɲɐt²¹,,,
,7,107,104,86,昨天,yesterday,LJ,tsung2 nyit8,3,4,tsʰouŋ¹¹ 日,tsʰouŋ¹¹ ŋiɐt¹¹,,,
,8,169,181,141,黃豆,soybean,XD,wong2 taw6,2,1,黃豆,ŋ̍²⁴ tau²¹⁴,,,
,8,169,181,141,黃豆,soybean,XY,wong2 taw6,2,1,黃豆,wɔŋ²¹ tɐu²¹,,,
,8,169,181,141,黃豆,soybean,LJ,wong2 taw6,2,1,黃豆,uɔŋ¹¹ tɐu¹¹,,,
,9,223,236,187,柚子,pomelo,XD,taj6 kom1,4,1,大柑,ta²¹³ kum⁴⁴,,,
,9,223,236,187,柚子,pomelo,XY,ku1 puk8,2,6,姑 pɔk²¹,ku⁵³ pɔk²¹,,,
,9,223,236,187,柚子,pomelo,LJ,pu/o1 luk7,1,3,pɔ⁵⁵ 碌,pɔ⁵⁵ louk⁵⁵,,,
,10,261,270,215,公狗,male dog,XD,kaw3 ku3,2,1,狗牯,kau⁵² ku⁵²,,,
,10,261,270,215,公狗,male dog,XY,kaw3 kung1,1,1,狗公,kɐu²⁴ koŋ⁵³,,,
,10,261,270,215,公狗,male dog,LJ,kaw3 kung1,1,1,狗公,kɐu³⁵ kouŋ⁵⁵,,,
,11,262,271,216,母狗,female dog,XD,kaew po2,4,1,狗婆,kau⁵² pɔ²⁴,,,
,11,262,271,216,母狗,female dog,XY,kaw3 na3,1,1,狗乸,kɐu²⁴ na³⁵,,,
,11,262,271,216,母狗,female dog,LJ,kaw3 na3,1,1,狗乸,kɐu³⁵ na³⁵,,,
,12,277,286,231,(下)蛋,egg,XD,tan6,2,1,蛋,tã²¹³,,,
,12,277,286,231,(下)蛋,egg,XY,chun1,1,1,春,tsʰɐn⁵³,,,
,12,277,286,231,(下)蛋,egg,LJ,tan6,2,1,蛋,tan¹¹,,,
,13,277,286,231,下(蛋),lay (egg),XD,shaang1,1,1,生,ʃɛ̃⁴⁴,,,
,13,277,286,231,下(蛋),lay (egg),XY,shaang1,1,1,生,seŋ⁵³,,,
,13,277,286,231,下(蛋),lay (egg),LJ,shaang1,1,1,生,saŋ⁵⁵,,,
,14,295,311,249,翅膀,wing,XD,chi5,2,1,翅,tʃʰi⁵²,,,
,14,295,311,249,翅膀,wing,XY,jik8,1,1,翼,jiek²¹,,,
,14,295,311,249,翅膀,wing,LJ,jik8,1,1,翼,iek¹¹,,,
,15,299,314,253,麻雀,sparrow,XD,ma2 tsiok8,1,1,麻雀,ma²³ tʰia⁴⁴,,,
,15,299,314,253,麻雀,sparrow,XY,ma2 tsiok8,1,1,麻雀,ma²¹ tsʰɛk³³,,,
,15,299,314,253,麻雀,sparrow,LJ,ma2 tsiok8 tsaj3,1,2,麻雀仔,ma¹¹ tsɛk³³ tsɐi³⁵,,,
,16,309,324,262,蝙蝠,bat,XD,fi1 shy3,1,1,飛鼠,fui⁴⁴ ʃy⁵²,,,
,16,309,324,262,蝙蝠,bat,XY,fi1 shy3,1,1,飛鼠,fui⁵³ sy²⁴,,,
,16,309,324,262,蝙蝠,bat,LJ,fi1 shy3,1,1,飛鼠,fei⁵⁵ si³⁵,,,
,17,311,326,264,蜘蛛,spider,XD,kham2 low2,2,1,kiam²⁴ lɔ²⁴,kiam²⁴ lɔ²⁴,,,
,17,311,326,264,蜘蛛,spider,XY,kham2 low2,2,1,蠄蟧,kʰɐm²¹ lou¹³,,,
,17,311,326,264,蜘蛛,spider,LJ,kham2 low2,2,1,kʰɐm¹¹ lɐu¹¹,kʰɐm¹¹ lɐu¹¹,,,
,18,315,330,268,蒼蠅,fly,XD,mun1 jing1,2,1,蚊蠅,man⁴⁴ iaŋ²⁴,,,
,18,315,330,268,蒼蠅,fly,XY,mun1 jing1,2,1,蚊蠅,mɐn⁵³ jeŋ⁵³,,,
,18,315,330,268,蒼蠅,fly,LJ,mun1 jing1,2,1,蚊蠅,mɐn⁵⁵ ieŋ⁵⁵,,,
,19,330,345,283,蜻蜓,dragonfly,XD,tshing1 ting2,4,1,蜻蜓,tʃʰĩ⁴⁴ tʰĩ²⁴,,,
,19,330,345,283,蜻蜓,dragonfly,XY,lat8 li1,8,3,瘌痢,lɐt²¹ lei⁵³,,,
,19,330,345,283,蜻蜓,dragonfly,LJ,nap ni1,8,4,nɐp⁵⁵ nei⁵⁵,nɐp⁵⁵ nei⁵⁵,,,
,20,340,359,292,蝦,shrimp,XD,ha1 kung1,1,2,蝦公,hɔ⁴⁴ kuŋ⁴⁴,,,
,20,340,359,292,蝦,shrimp,XY,ha1,1,1,蝦,ha⁵³,,,
,20,340,359,292,蝦,shrimp,LJ,ha1,1,1,蝦,ha⁵⁵,,,
,21,348,367,300,青蛙,frog,XD,kap7 me1,2,6,kɔp⁵² mɔ²⁴,kɔp⁵² mɔ²⁴,,,
,21,348,367,300,青蛙,frog,XY,kap7 na3,2,2,蛤乸,kɐp⁵⁵ na²⁴,,,
,21,348,367,300,青蛙,frog,LJ,kap7 na3,2,2,蛤乸,kɐp⁵⁵ na³⁵,,,
,22,350,369,302,蟾蜍,toad,XD,ma2 kwaj1,4,1,螞拐,mɔ⁴⁴ kuɐi⁵⁵,,,
,22,350,369,302,蟾蜍,toad,XY,kam2 shy2,1,2,蠄蜍,kʰɐm²¹ sy¹²,,,
,22,350,369,302,蟾蜍,toad,LJ,kam2 shy2,1,2,kʰɐm¹¹ si¹¹,kʰɐm¹¹ si¹¹,,,
,23,362,383,311,門檻,door jam,XD,muon2 hom3,2,1,門檻,man²⁴ hɔm⁴⁴,,,
,23,362,383,311,門檻,door jam,XY,muon2 hom3,2,1,門坎,kum²¹ hɐm³³,,,
,24,525,567,462,鼻子,nose,XD,pi6,1,1,鼻,pai²⁴,,,
,24,525,567,462,鼻子,nose,XY,pi6 kung1,1,3,鼻公,pei²¹ koŋ⁵³,,,
,24,525,567,462,鼻子,nose,LJ,pi6 kung1,1,2,鼻哥,pei²² kɔ⁵⁵,,,
,25,532,574,469,舌頭,tongue,XD,shit8 taw2,2,2,舌頭,ʃit²⁴ tɔ²⁴,,,
,25,532,574,469,舌頭,tongue,XY,li6,1,1,脷,lei²¹,,,
,25,532,574,469,舌頭,tongue,LJ,li6,1,1,脷,lei¹¹,,,
,1,2,5,2,月亮,moon,CZ_p,ngiot8 kung1,1,2,月光,yt²² kuŋ⁵²,,,
,2,13,15,13,閃電,flash lightning,CZ_p,shiam3 tian6,1,1,閃電,ʃim²⁴ tin²²,,,
,3,18,20,18,下雨,to rain,CZ_p,lok8 y4,1,1,落雨,lɐk²² haɯ²¹,,,
,4,26,27,26,虹,rainbow,CZ_p,k(i)ong5,5,1,虹,kaŋ⁴⁵,,,
,5,53,53,44,涼水,cold water,CZ_p,kat1 shuj3,5,1,kat⁵⁵ 水,kat⁵⁵ ʃui²⁴,,,
,6,104,101,83,明天,tomorrow,CZ_p,ming2 nyit8,2,1,明日,miŋ³¹ iɐt²²,,,
,7,107,104,86,昨天,yesterday,CZ_p,tsam2 nyit8,2,1,tʃɐŋ²² 日,tʃɐŋ²² iɐt²²,,,
,8,169,181,141,黃豆,soybean,CZ_p,wong2 taw6,2,1,黃豆,huŋ³¹ tɐu²²,,,
,9,223,236,187,柚子,pomelo,CZ_p,puk8 luk1,1,11,puk²² luk⁵⁵,puk²² luk⁵⁵,,,
,10,261,270,215,公狗,male dog,CZ_p,kung1 kaw3,1,2,公狗,kuŋ⁵² kɐu²⁴,,,
,11,262,271,216,母狗,female dog,CZ_p,mu4 kaw3,2,2,母狗,mɐu²¹ kɐu²⁴,,,
,12,277,286,231,(下)蛋,egg,CZ_p,tan6,2,1,蛋,tan²²,,,
,13,277,286,231,下(蛋),lay (egg),CZ_p,o1,5,1,屙,ɔ⁵⁵,,,
,14,295,311,249,翅膀,wing,CZ_p,jik8,1,1,翼,ik²²,,,
,15,299,314,253,麻雀,sparrow,CZ_p,ma2 tsiok8,1,1,麻雀,ma³¹ tʃʰɛk²⁴,,,
,16,309,324,262,蝙蝠,bat,CZ_p,fi1 shy3,1,1,飛鼠,fei⁵² ʃaɯ²⁴,,,
,17,311,326,264,蜘蛛,spider,CZ_p,ci1 cy1,1,1,蜘蛛,tʃi⁵² tʃi⁵²,,,
,18,315,330,268,蒼蠅,fly,CZ_p,mun1 jing1,2,1,蚊蠅,mɐn³¹ iŋ⁵²,,,
,19,330,345,283,蜻蜓,dragonfly,CZ_p,tshing1 ting2,4,1,蜻蜓,tʃʰiŋ⁵² tʰiŋ³¹,,,
,20,340,359,292,蝦,shrimp,CZ_p,ha1 tsi3,1,3,蝦子,ha⁵² tsɿ²⁴,,,
,21,348,367,300,青蛙,frog,CZ_p,kap7,2,1,kəp²⁴,kəp²⁴,,,
,22,350,369,302,蟾蜍,toad,CZ_p,cam2 shy2,1,3,ʃɐm³¹ ʃaɯ³¹,ʃɐm³¹ ʃaɯ³¹,,,
,23,362,383,311,門檻,door jam,CZ_p,muon2 hom3,2,1,門檻,mun³¹ ham²⁴,,,
,24,525,567,462,鼻子,nose,CZ_p,pat8 tsi3,2,3,鼻子,pɐt²² tʃei²⁴,,,
,25,532,574,469,舌頭,tongue,CZ_p,shit8 taw2,2,2,舌頭,ʃit²⁴ təu³¹,,,
,1,2,5,2,月亮,moon,YJ,ngiot8 kwong1,1,1,月光,jit⁵⁵ kɔŋ³³,90,,
,1,2,5,2,月亮,moon,YJ,ngiot8 liong6,1,5,月亮,jit⁵⁵ liɛŋ⁵⁵,90,,
,2,13,15,13,閃電,flash lightning,YJ,siap3 liang6,5,1,閃令,ʃip²¹ leŋ⁵⁵,90,,
,3,18,20,18,下雨,to rain,YJ,lok8 shuj3,2,1,落水,lɔk⁵⁵ ʃui²¹,90,,
,4,26,27,26,虹,rainbow,YJ,wok8 nyi3 lung2,2,1,鑊耳龍,wɔk⁵⁵ ji²¹ luŋ⁴²,90,,
,4,26,27,26,虹,rainbow,YJ,tshoi3 hung2,1,4,彩虹,tʃʰɔi²¹ huŋ⁴²,90,,
,4,26,27,26,虹,rainbow,YJ,kuk7 phung1,6,1,谷篷,kuk²⁴ pʰuŋ⁴²,90,,
,6,104,101,83,明天,tomorrow,YJ,loj2 nyit8,7,1,來日,lɔi⁴² jɐt⁵⁵,96,,
,6,104,101,83,明天,tomorrow,YJ,loj2 tsow3 nyit8,7,2,來早日,lɔi⁴² tʃou²¹ jɐt⁵⁵,96,,
,7,107,104,86,昨天,yesterday,YJ,tsung2 nyit8,3,4,撞日,tʃɔŋ⁵⁵ jɐt⁵⁵,96,,
,8,169,181,141,黃豆,soybean,YJ,wong2 taw6,2,1,黃豆,wɔŋ⁴² tɐu⁵⁵,102,,
,9,223,236,187,柚子,pomelo,YJ,puk8 tsi3,2,1,礴子,puk⁵⁵ tʃei²¹,105,,
,9,223,236,187,柚子,pomelo,YJ,sa1 thian2 puk8,2,7,沙田礴,ʃa³³ tʰin⁴² puk⁵⁵,105,,
,9,223,236,187,柚子,pomelo,YJ,hung2 puk8,2,8,紅礴,huŋ⁴² puk⁵⁵,105,,
,10,261,270,215,公狗,male dog,YJ,kaw3 kung1,1,1,狗公,kɐu²¹ kuŋ³³,107,,
,11,262,271,216,母狗,female dog,YJ,kaw3 na3,1,1,狗婆,kɐu²¹ na²¹,107,,
,12,277,286,231,(下)蛋,egg,YJ,tan6,2,1,蛋,tan⁵⁵,107,,
,13,277,286,231,下(蛋),lay (egg),YJ,shaang1,1,1,生,ʃaŋ³³,107,,
,14,295,311,249,翅膀,wing,YJ,jik8,1,1,翼,jek⁵⁵,109,,
,15,299,314,253,麻雀,sparrow,YJ,ma2 tsiok8,1,1,麻雀,ma⁴² tʃiɛk²¹,108,,
,16,309,324,262,蝙蝠,bat,YJ,fi1 shy3,1,1,飛鼠,fei³³ ʃi²¹,109,,
,17,311,326,264,蜘蛛,spider,YJ,kham2 low2,2,1,蠄蛯,kʰɐm⁴² lɐu⁴²,109,,
,18,315,330,268,蒼蠅,fly,YJ,mun1 tsi3,8,2,蚊子,mɐn⁴² tʃei²¹,109,,
,19,330,345,283,蜻蜓,dragonfly,YJ,phang li1,11,1,鵬蜊,pʰɐŋ⁴² lei⁵⁵,109,,
,20,340,359,292,蝦,shrimp,YJ,ha1,1,1, 蝦,ha³³,110,,
,20,340,359,292,蝦,shrimp,YJ,ha1 kung1,1,2,蝦公,ha³³ kuŋ³³,110,,
,21,348,367,300,青蛙,frog,YJ,kap7,2,1,蛤,kɐp²⁴,110,,
,21,348,367,300,青蛙,frog,YJ,kap7 na3,2,2,蛤乸,kɐp²⁴ na²¹,110,,
,21,348,367,300,青蛙,frog,YJ,tshing1 wa1,3,1,青蛙,tʃʰeŋ³³ wa³³,110,,
,21,348,367,300,青蛙,frog,YJ,tian2 kaj1,1,1,田雞,tin⁴² kɐi³³,111,,
,22,350,369,302,蟾蜍,toad,YJ,kam2 shy2,1,2,蠄蜍,kɐm²⁴ ʃi⁴²,111,,
,23,362,383,311,門檻,door jam,YJ,muon2 ka/om4,2,2,門坎,mun⁴² kʰɐm²¹,111,,
,24,525,567,462,鼻子,nose,YJ,pi6,1,1,鼻,pei⁵⁵,122,,
,25,532,574,469,舌頭,tongue,YJ,li6,1,1,脷,lei⁵⁵,122,,
,1,2,5,2,月亮,moon,DC,ngiot8 kwong1,1,1,月光,ŋut³² kɔŋ³³,238,,
,2,13,15,13,閃電,flash lightning,DC,shiam3 tian6,1,1,閃電,ɕiɛm⁵⁵ ʔeiŋ³²,239,,
,3,18,20,18,下雨,to rain,DC,lok8 shuj3,2,1,落水,lɔk³² ɕui⁵⁵,239,,
,4,26,27,26,虹,rainbow,DC,thian1 hung2 ,1,3,天虹,heiŋ³³ həuŋ²²,239,,
,4,26,27,26,虹,rainbow,DC,shuj3 khung1,3,7,水虹,ɕui⁵⁵ kʰəuŋ³³,239,,
,6,104,101,83,明天,tomorrow,DC,hian1 tsow3,3,1,heiŋ³² 早,heiŋ³² tɔ⁵⁵,374,,
,7,107,104,86,昨天,yesterday,DC,tsok8 nyit8,3,2,昨日,tɔŋ²¹ ŋit³⁵,374,,
,8,169,181,141,黃豆,soybean,DC,wong2 taw6,2,1,黃豆,vɔŋ²² ʔau³⁵,260,,
,9,223,236,187,柚子,pomelo,DC,pu/o1 luk7,1,3,pu⁵⁵ ləuk⁵⁵,pu⁵⁵ ləuk⁵⁵,261,,
,10,261,270,215,公狗,male dog,DC,kaw3 kung1,1,1,狗公,kau⁵⁵ kəuŋ²¹,247,,
,11,262,271,216,母狗,female dog,DC,kaw3 na3,1,1,狗乸,kau⁵⁵ na⁵⁵,247,,
,12,277,286,231,(下)蛋,egg,DC,tan6,2,1,蛋,ʔan³⁵,246,,
,13,277,286,231,下(蛋),lay (egg),DC,shaang1,1,1,生,ɕaŋ³³,248,,
,14,295,311,249,翅膀,wing,DC,jik8,1,1,翼,jeik²¹,246,,
,14,295,311,249,翅膀,wing,DC,jik8 fu,1,7,翼副,jeik²¹ fu³³,246,,
,15,299,314,253,麻雀,sparrow,DC,ma2 tsiok8,1,1,麻雀,ma²² tiɛk⁵⁵,246,,
,15,299,314,253,麻雀,sparrow,DC,wo2 tsiok8,2,1,禾雀,vɔ²² tiɛk⁵⁵,246,,
,16,309,324,262,蝙蝠,bat,DC,fi1 shy3,1,1,飛鼠,fi³³ ɕi⁵⁵,247,,
,16,309,324,262,蝙蝠,bat,DC,phian1 fuk7,3,1,蝙蝠,peiŋ⁵⁵ fəuk⁵⁵,247,,
,17,311,326,264,蜘蛛,spider,DC,kham2 low2,2,1,蠄蟧,kʰam²² lɔ³⁵,249,,
,17,311,326,264,蜘蛛,spider,DC,kha2 low9,2,2,蠄蟧,kʰa²² lɔ³⁵,249,,
,17,311,326,264,蜘蛛,spider,DC,ci1 cy1,1,1,蜘蛛,tɕi³³ tɕi³³,249,,
,18,315,330,268,蒼蠅,fly,DC,wo2 jing1,1,2,烏蠅,vɔ²² jeiŋ³⁵,249,,
,19,330,345,283,蜻蜓,dragonfly,DC,wong2 mi9,3,1,蟥尾,vɔŋ²² mi³⁵,249,,
,20,340,359,292,蝦,shrimp,DC,ha1,1,1,蝦,ha³⁵,251,,
,21,348,367,300,青蛙,frog,DC,kap7 kaaj1,2,3,蛤蚧,kap⁵⁵ kai⁵⁵,252,,
,21,348,367,300,青蛙,frog,DC,kam2 shy2,5,1,蠄蜍,kʰam²² ɕi²²,252,,
,21,348,367,300,青蛙,frog,DC,tian2 kaj1,1,1,田雞,heiŋ²² kai³⁵,252,,
,22,350,369,302,蟾蜍,toad,DC,kap7 kwaaj1,4,2,蛤蚧,kap⁵⁵ kwai⁵⁵,252,,
,23,362,383,311,門檻,door jam,DC,ti6 fuk8,3,1,地 fəuk²¹,ʔi³² fəuk²¹,283,,
,24,525,567,462,鼻子,nose,DC,pi6,1,1,鼻,pi³²,319,,
,25,532,574,469,舌頭,tongue,DC,li6,1,1,脷,li³⁵,319,,
,1,2,5,2,月亮,moon,HZ,ngiot8 liong6,1,5,月亮,wit²² lɛŋ²¹,83,,
,2,13,15,13,閃電,flash lightning,HZ,fo3 she2,9,1,火蛇,fɔ³⁵ ʃɛ⁴⁴,84,,
,3,18,20,18,下雨,to rain,HZ,lok8 shuj3,2,1,落水,lɔk²² ʃui³⁵,84,,
,4,26,27,26,虹,rainbow,HZ,k(i)ong5,5,1, 虹,kaŋ³³,84,,
,6,104,101,83,明天,tomorrow,HZ,ming2 ciw1 nyit8,2,5,明朝日,miŋ⁴⁴ tʃiu⁵² ȵɐt²²,87,,
,7,107,104,86,昨天,yesterday,HZ,tsuk8 nyit8,3,6,昨日,tʰuk²² ȵɐt²²,87,,
,8,169,181,141,黃豆,soybean,HZ,paak8 taw6,1,1,白豆,paak²² tɐu²¹,90,,
,9,223,236,187,柚子,pomelo,HZ,ka1 puk8,2,9,柑卜,ka⁵² puk²²,91,,
,10,261,270,215,公狗,male dog,HZ,kaw3 ku3,2,1,狗牯,kɐu³⁵ ku⁵²,95,,
,11,262,271,216,母狗,female dog,HZ,kaw3 niang2,5,1,狗娘,kɐu³⁵ nɛŋ⁵²,95,,
,12,277,286,231,(下)蛋,egg,HZ,tan6,2,1,蛋,tan²¹,96,,
,13,277,286,231,下(蛋),lay (egg),HZ,shaang1,1,1,生,ʃaŋ⁵²,96,,
,14,295,311,249,翅膀,wing,HZ,jik8,1,1,翼,jik²²,96,,
,15,299,314,253,麻雀,sparrow,HZ,wo2 mi1,8,1,禾 mɛi5,wɔ⁴⁴ mɛi³³,94,,
,15,299,314,253,麻雀,sparrow,HZ,kuk7 mi1,6,3,穀 mɛi5,kuk⁵⁵ mɛi³³,94,,
,16,309,324,262,蝙蝠,bat,HZ,fi1 shy3,1,1,飛鼠,fɛi⁵² ʃi³⁵,94,,
,17,311,326,264,蜘蛛,spider,HZ,kham2 low2,2,1,kʰɐm2 蟧,kʰɐm⁴⁴ lɔ⁴⁴,95,,
,17,311,326,264,蜘蛛,spider,HZ,tshian1 tshiw1 nyi2,4,1,千秋兒,tʰin⁵² tʰɐu⁵² n̩⁵²,95,,
,18,315,330,268,蒼蠅,fly,HZ,mun1 jing1,2,1,蚊蠅,mɐm⁴⁴ jiŋ⁴⁴,94,,
,19,330,345,283,蜻蜓,dragonfly,HZ,tong2 mi1,1,1,塘 nɛi1,tɔŋ⁴⁴ nɛi⁵²,94,,
,19,330,345,283,蜻蜓,dragonfly,HZ,nong2 ni9,2,3,nɐŋ2 nɛi1,nɐŋ⁴⁴ nɛi⁵²,94,,
,20,340,359,292,蝦,shrimp,HZ,ha1 kung1,1,2,蝦公,ha⁵² kuŋ⁵²,93,,
,21,348,367,300,青蛙,frog,HZ,kap7,2,1,蛤,kɔk³³,93,,
,22,350,369,302,蟾蜍,toad,HZ,kam2 shy2,1,2,kʰɐm2 蜍,kʰɐm⁴⁴ ʃi⁴⁴,93,,
,23,362,383,311,門檻,door jam,HZ,muon2 ti6 fuk8,3,2,門地伏,mun⁴⁴ tɛi²¹ fuk²²,108,,
,24,525,567,462,鼻子,nose,HZ,pi6,1,1,鼻,pɛi²¹,111,,
,25,532,574,469,舌頭,tongue,HZ,li6,2,1,脷,lɛi²¹,111,,
,1,2,5,2,月亮,moon,WC,ngiot8 liong6,1,5,月亮,wit³³ lɛŋ²²,83,,
,2,13,15,13,閃電,flash lightning,WC,fo3 she2,9,1,火蛇,fɔ¹³ ʃɛ⁴⁴,84,,
,3,18,20,18,下雨,to rain,WC,lok8 shuj3,2,1,落水,lɔk³³ ʃui¹³,84,,
,4,26,27,26,虹,rainbow,WC,k(i)ong5,5,1, 虹,kaŋ²¹,84,,
,6,104,101,83,明天,tomorrow,WC,ming2 ciw1 nyit8,2,5,明朝日,miŋ⁴⁴ tʃiu⁵⁵ ȵɐt³³,87,,
,7,107,104,86,昨天,yesterday,WC,tsuk8 nyit8,3,6,昨日,tʰuk³³ ȵɐt³³,87,,
,8,169,181,141,黃豆,soybean,WC,paak8 taw6,1,1,白豆,pʰaak³³ tʰɐu²²,90,,
,9,223,236,187,柚子,pomelo,WC,ka1 puk8,2,9,柑卜,ka⁵⁵ pʰuk³³,91,,
,10,261,270,215,公狗,male dog,WC,kaw3 ku3,2,1,狗牯,kɐu¹³ ku⁵⁵,95,,
,11,262,271,216,母狗,female dog,WC,kaw3 niang2,5,1,狗娘,kɐu¹³ nɛŋ⁵⁵,95,,
,12,277,286,231,(下)蛋,egg,WC,tan6,2,1,蛋,tʰan²²,96,,
,13,277,286,231,下(蛋),lay (egg),WC,shaang1,1,1,生,ʃaŋ⁵⁵,96,,
,14,295,311,249,翅膀,wing,WC,jik8,1,1,翼,jik³³,96,,
,15,299,314,253,麻雀,sparrow,WC,kuk7 mi1,6,3,禾 mɛi5,wɔ⁴⁴ mɛi²¹,94,,
,15,299,314,253,麻雀,sparrow,WC,wo2 mi1,8,1,穀 mɛi5,kuk⁴⁴ mɛi²¹,94,,
,16,309,324,262,蝙蝠,bat,WC,fi1 shy3,1,1,飛鼠,fɛi⁵⁵ ʃi¹³,94,,
,17,311,326,264,蜘蛛,spider,WC,kham2 low2,2,1,kʰɐm2 蟧,kʰɐm⁴⁴ lɔ⁴⁴,95,,
,17,311,326,264,蜘蛛,spider,WC,tshian1 tshiw1 nyi2,4,1,千秋兒,tʰin⁵⁵ tʰɐu⁵⁵ ȵi⁵⁵,95,,
,18,315,330,268,蒼蠅,fly,WC,mun1 jing1,2,1,蚊蠅,mɐm⁴⁴ jiŋ⁴⁴,94,,
,19,330,345,283,蜻蜓,dragonfly,WC,tong2 mi1,1,1,塘 nɛi1,tʰɔŋ⁴⁴ nɛi⁵⁵,94,,
,19,330,345,283,蜻蜓,dragonfly,WC,nong2 ni9,2,3,nɐŋ2 nɛi1,nɐŋ⁴⁴ nɛi⁵⁵,94,,
,20,340,359,292,蝦,shrimp,WC,ha1 kung1,1,2,蝦公,ha⁵⁵ kuŋ⁵⁵,93,,
,21,348,367,300,青蛙,frog,WC,kap7,2,1,蛤,kɔk²²,93,,
,22,350,369,302,蟾蜍,toad,WC,kam2 shy2,1,2,kʰɐm2 蜍,kʰɐm⁴⁴ ʃi⁴⁴,93,,
,23,362,383,311,門檻,door jam,WC,muon2 ti6 fuk8,3,2,門地伏,mun⁴⁴ tʰɛi²² fuk³³,108,,
,24,525,567,462,鼻子,nose,WC,pi6,1,1,鼻,pʰɛi²²,111,,
,25,532,574,469,舌頭,tongue,WC,li6,1,1,脷,lɛi²²,111,,
,26,543,586,480,肩膀,shoulder,GZ,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu²¹,,,
,26,543,586,480,肩膀,shoulder,HK,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu²¹,,,
,26,543,586,480,肩膀,shoulder,JT,kaan5 taw2,2,1,肩頭,kæŋ²³ tʰəu²¹,,,
,26,543,586,480,肩膀,shoulder,MC,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu²¹,,,
,26,543,586,480,肩膀,shoulder,PY,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu³¹,,,
,26,543,586,480,肩膀,shoulder,HXHS,kaan5 taw2,2,1,肩頭,kan⁵³ tʰɐu¹²,,,
,26,543,586,480,肩膀,shoulder,CH,kaan5 taw2,2,1,肩頭,kin³³ tʰɐu²²,,,
,26,543,586,480,肩膀,shoulder,ZC,kaan5 taw2,2,1,肩頭,kaŋ⁵⁵ tʰɐu¹¹,,,
,26,543,586,480,肩膀,shoulder,FS,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu⁴²,,,
,26,543,586,480,肩膀,shoulder,NH,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰau⁴⁴,,,
,26,543,586,480,肩膀,shoulder,SD,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu⁴²,,,
,26,543,586,480,肩膀,shoulder,SS,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu²¹,,,
,26,543,586,480,肩膀,shoulder,GM,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰou²¹,,,
,26,543,586,480,肩膀,shoulder,ZS,kaan5 taw2,2,1,肩頭,kan⁵⁵ tʰɐu²¹³,,,
,26,543,586,480,肩膀,shoulder,ZH,kaan5 taw2,2,1,肩頭,kan⁵⁵ tʰɐu²¹,,,
,26,543,586,480,肩膀,shoulder,DMSH,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu⁴²,,,
,26,543,586,480,肩膀,shoulder,DMZ,kaan5 taw2,2,1,肩頭,kɐn³³ hɐu²²,,,
,26,543,586,480,肩膀,shoulder,JM,kaan5 taw2,2,1,肩頭,kɐn²³ hou²²,,,
,26,543,586,480,肩膀,shoulder,XH,kaan5 taw2,2,1,肩頭,kæn²³ hæu²²,,,
,26,543,586,480,肩膀,shoulder,TS,kaan5 taw2,2,1,肩頭,kan³³ heu²²,,,
,26,543,586,480,肩膀,shoulder,KP,kaan5 taw2,2,1,肩頭,kan³³ hau²²,,,
,26,543,586,480,肩膀,shoulder,EP,kaan5 taw2,2,1,肩頭,kan³³ hei²²,,,
,26,543,586,480,肩膀,shoulder,HS,kaan5 taw2,2,1,肩頭,ken³³ hɔu¹²,,,
,26,543,586,480,肩膀,shoulder,DG,kaan5 taw2,2,1,肩頭,kɛŋ²¹³ tʰau²¹,,,
,26,543,586,480,肩膀,shoulder,BA,kaan5 taw2,2,1,肩頭,kaŋ⁵⁵ tʰɐu²¹,,,
,26,543,586,480,肩膀,shoulder,GP,p(i)ok7 taw2,1,1,膊頭,pɔk³³ tʰɐu²¹,,,
,26,543,586,480,肩膀,shoulder,MS,p(i)ok7 taw2,1,1,膊頭,puak⁵⁵ tɐu²¹,,,
,26,543,586,480,肩膀,shoulder,CZ_p,p(i)ok7 taw2,1,1,膊頭,puk²² təu³¹,,,
,26,543,586,480,肩膀,shoulder,GG,p(i)ok7 taw2,1,1,膊頭,pøk³³ tʰau²²,,,
,26,543,586,480,肩膀,shoulder,BL,p(i)ok7 taw2,1,1,膊頭,puak³³ tʰɐu³²,,,
